communication_state,crc_valid,exception,failure_stage,function,request_number,response_time_complete_ms,response_time_first_byte_ms,retry_attempts,retry_recovered,rx_hex,sample_sequence,status_flags,storage_state,timestamp,tx_hex
not mapped,True,,,3,133,44.5481,40.1699,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5e1fffff5e1f17b7,16847,196608,0,1784916836.9163525,0103000000204412
not mapped,True,,,3,134,44.1334,39.6141,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5f62ffff5f62bbdd,16848,196608,0,1784916837.030888,0103000000204412
not mapped,True,,,3,135,44.1928,39.5809,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff601dffff601dfb08,16850,196608,0,1784916837.1454868,0103000000204412
not mapped,True,,,3,136,44.0898,40.1299,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff6040ffff6040d73c,16851,196608,0,1784916837.259057,0103000000204412
not mapped,True,,,3,137,44.5262,40.1261,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff6015ffff60151b0f,16852,196608,0,1784916837.373586,0103000000204412
not mapped,True,,,3,138,43.9502,39.7904,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff6155ffff61551b71,16853,196608,0,1784916837.4895923,0103000000204412
not mapped,True,,,3,139,44.138,39.5976,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff620effff620e3f84,16854,196608,0,1784916837.6044738,0103000000204412
not mapped,True,,,3,140,44.0931,39.5521,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff6194ffff6194e730,16855,196608,0,1784916837.7194371,0103000000204412
not mapped,True,,,3,141,43.9821,39.5935,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff6223ffff6223539f,16857,196608,0,1784916837.833955,0103000000204412
not mapped,True,,,3,142,44.5648,40.0412,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff620dffff620d3b85,16858,196608,0,1784916837.9469807,0103000000204412
not mapped,True,,,3,143,44.498,40.1201,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff622fffff622f439b,16859,196608,0,1784916838.0635364,0103000000204412
not mapped,True,,,3,144,44.1445,40.1806,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5ff4ffff5ff473ae,16860,196608,0,1784916838.1784806,0103000000204412
not mapped,True,,,3,145,44.0864,39.5413,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff6000ffff6000d703,16861,196608,0,1784916838.2915535,0103000000204412
not mapped,True,,,3,146,44.0303,39.5586,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5da4ffff5da4b31c,16862,196608,0,1784916838.4050746,0103000000204412
not mapped,True,,,3,147,43.9757,39.5973,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5eb4ffff5eb473d0,16864,196608,0,1784916838.5186322,0103000000204412
not mapped,True,,,3,148,44.9599,40.1423,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5f3effff5f3e6be9,16865,196608,0,1784916838.6360638,0103000000204412
not mapped,True,,,3,149,44.1498,40.2534,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff60d6ffff60d61f4f,16866,196608,0,1784916838.7514646,0103000000204412
not mapped,True,,,3,150,43.9714,39.586,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5f66ffff5f664bde,16867,196608,0,1784916838.8658128,0103000000204412
not mapped,True,,,3,151,44.0081,39.5918,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5de8ffff5de8a327,16868,196608,0,1784916838.9798355,0103000000204412
not mapped,True,,,3,152,44.1267,39.5876,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5d5cffff5d5c134a,16869,196608,0,1784916839.09409,0103000000204412
not mapped,True,,,3,153,43.968,40.0038,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5f43ffff5f43c7c2,16871,196608,0,1784916839.2076316,0103000000204412
not mapped,True,,,3,154,44.1476,40.1851,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5e2bffff5e2ba7a4,16872,196608,0,1784916839.3191547,0103000000204412
not mapped,True,,,3,155,44.5572,40.0113,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5dccffff5dccd33b,16873,196608,0,1784916839.4326856,0103000000204412
not mapped,True,,,3,156,44.5551,40.0167,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5fadffff5fadaf99,16874,196608,0,1784916839.5478604,0103000000204412
not mapped,True,,,3,157,44.1417,39.5951,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff621bffff621bf388,16875,196608,0,1784916839.6634288,0103000000204412
not mapped,True,,,3,158,44.5001,39.9687,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff60b8ffff60b8776a,16876,196608,0,1784916839.7769961,0103000000204412
not mapped,True,,,3,159,43.9663,39.5613,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5dceffff5dce2b3a,16877,196608,0,1784916839.89302,0103000000204412
not mapped,True,,,3,160,44.5428,40.1563,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5ac2ffff5ac238b9,16879,196608,0,1784916840.0059156,0103000000204412
not mapped,True,,,3,161,45.2239,40.5887,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5b42ffff5b423886,16880,196608,0,1784916840.1224427,0103000000204412
not mapped,True,,,3,162,44.5501,40.2505,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5a12ffff5a12f8f7,16881,196608,0,1784916840.2370498,0103000000204412
not mapped,True,,,3,163,43.988,39.6654,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5bc7ffff5bc734fb,16882,196608,0,1784916840.3527434,0103000000204412
not mapped,True,,,3,164,44.1458,39.599,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5bb1ffff5bb17cd6,16883,196608,0,1784916840.4662638,0103000000204412
not mapped,True,,,3,165,43.9942,39.586,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5d23ffff5d234760,16884,196608,0,1784916840.579831,0103000000204412
not mapped,True,,,3,166,44.1017,40.1331,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5fc7ffff5fc737bf,16886,196608,0,1784916840.6945148,0103000000204412
not mapped,True,,,3,167,44.4016,39.8727,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5f83ffff5f83c783,16887,196608,0,1784916840.8095615,0103000000204412
not mapped,True,,,3,168,44.2261,39.5893,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5f26ffff5f264be1,16888,196608,0,1784916840.9230862,0103000000204412
not mapped,True,,,3,169,44.5292,40.141,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5f9dffff5f9def89,16889,196608,0,1784916841.0361383,0103000000204412
not mapped,True,,,3,170,44.1431,39.6204,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5db4ffff5db47313,16890,196608,0,1784916841.150244,0103000000204412
not mapped,True,,,3,171,43.9737,39.592,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5da6ffff5da64b1d,16891,196608,0,1784916841.263765,0103000000204412
not mapped,True,,,3,172,44.135,40.1695,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5dfeffff5dfe6b2a,16893,196608,0,1784916841.378286,0103000000204412
not mapped,True,,,3,173,44.4053,40.0125,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5e1bffff5e1be7b4,16894,196608,0,1784916841.4928367,0103000000204412
not mapped,True,,,3,174,44.5758,40.1871,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5dd2ffff5dd2fb31,16895,196608,0,1784916841.6063826,0103000000204412
not mapped,True,,,3,175,43.9952,39.6241,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5de8ffff5de8a327,16896,196608,0,1784916841.7186913,0103000000204412
not mapped,True,,,3,176,43.9311,39.4036,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5bd2ffff5bd2f8f7,16897,196608,0,1784916841.8333323,0103000000204412
not mapped,True,,,3,177,44.1676,39.5833,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5b01ffff5b013cb8,16898,196608,0,1784916841.9480932,0103000000204412
not mapped,True,,,3,178,44.5612,40.1818,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5d4effff5d4e2b44,16900,196608,0,1784916842.0631518,0103000000204412
not mapped,True,,,3,179,44.9824,40.5912,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5d13ffff5d130770,16901,196608,0,1784916842.1778908,0103000000204412
not mapped,True,,,3,180,44.5526,40.0063,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5eadffff5eadafd8,16902,196608,0,1784916842.2934098,0103000000204412
not mapped,True,,,3,181,44.1305,39.644,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5d73ffff5d738750,16903,196608,0,1784916842.4074326,0103000000204412
not mapped,True,,,3,182,44.5495,40.1676,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5c20ffff5c204320,16904,196608,0,1784916842.522146,0103000000204412
not mapped,True,,,3,183,44.5529,40.1684,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5e56ffff5e560b8f,16905,196608,0,1784916842.6371377,0103000000204412
not mapped,True,,,3,184,44.1298,39.5872,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5ec7ffff5ec737fe,16907,196608,0,1784916842.7511914,0103000000204412
not mapped,True,,,3,185,44.1341,40.1664,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5f8cffff5f8cd386,16908,196608,0,1784916842.8660438,0103000000204412
not mapped,True,,,3,186,44.9315,40.541,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5f4cffff5f4cd3c7,16909,196608,0,1784916842.9775681,0103000000204412
not mapped,True,,,3,187,43.9728,39.6169,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5b6affff5b6a589e,16910,196608,0,1784916843.0936053,0103000000204412
not mapped,True,,,3,188,44.1262,39.6509,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5a59ffff5a591cce,16911,196608,0,1784916843.2072265,0103000000204412
not mapped,True,,,3,189,44.1305,39.5897,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5a56ffff5a5608cb,16912,196608,0,1784916843.3207476,0103000000204412
not mapped,True,,,3,190,43.9798,39.5976,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5ba1ffff5ba1bcd9,16914,196608,0,1784916843.434769,0103000000204412
not mapped,True,,,3,191,44.5892,40.5996,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5be1ffff5be1bce6,16915,196608,0,1784916843.5478206,0103000000204412
not mapped,True,,,3,192,45.0828,40.5591,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5cd4ffff5cd4f372,16916,196608,0,1784916843.6624067,0103000000204412
not mapped,True,,,3,193,44.5347,40.1016,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5de5ffff5de54f23,16917,196608,0,1784916843.776987,0103000000204412
not mapped,True,,,3,194,44.412,40.0225,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5c43ffff5c43c701,16918,196608,0,1784916843.8925037,0103000000204412
